name,href
Boston Market #167,/clients/ohio/cuyahoga/cuyahoga_web_live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=20655E7A2B6BA6FD88257C780076B21F
Boston Market #259,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=AA30FFDBA28901B488257C780076B4AF
Boston Market #259,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=AA30FFDBA28901B4852581CB0023F6E9
Boston Market #261,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=53D82496245684B088257C780076B607
Boston Market #483,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=63CB6A5BF7CD76AF88257C780076B6A2
Boston Market #576,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=73374F6E8FDD5C7288257C780076B019
Boston Market #90,/clients/ohio/cuyahoga/cuyahoga_web_live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=6D6AE313EC8B4B5E88257C780076A83D
Bouche Bakery,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=D94C00347D7478BB8525804B004D2A9B
Boulevard Elementary School,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=9682E3EF506FC59A88257C780076A942
Bowl of Pho,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=26CBF23405DA660A85257DF10049C15B
Bp Babbitt,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=C1831D352BFCD2B088257C780076AAD2
BP Babbitt,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=4D07559647E9F5ED852581D9005C21A4
Bp Oil Company #4031,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=3DE3E90BA550CFDF88257C780076A756
BPOE Lodge 1938 Parma,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=28DF73F231C3000F85257F300054669A
Bradley Road Nursing Home dba O'Neill Healthcare Bay Village,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=EAEAF67098EBAD0588257C780076A58C
Brady Middle School,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=EE68F9CDFE1E2F1B88257C780076AFC6
Brae View Manor Health Care Facility,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=B5116A3A3A8B1EB488257C780076AA9E
Braeview Care & Rehabilitation Center,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=8AB1785F9FEB24FA88257C780076AA6E
Brainard Sprayground,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=496A381124B51B2288257C780076ADE8
Bratenahl Place Resturant,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=823F8DADE96101FD85257F39006B0AB3
Bravo Cucina Italiana,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=4A3CC6B04EB7251F88257C780076B837
Brayson's Llc,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=FE46C03141A4BA4D85258114004ED02E
Breads & Beyond Bakery,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=CCF553A593A422FE88257C780076B311
Breakfast Cafe,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=F048A343BCA1D794852580E9006319A2
Brecksville-Broadview Hts High School,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=EBBEACCBEB01E3EC88257C780076A78D
Brecksville-Excelsior Post #196,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=6FBF0D876716D6C388257C780076A747
Brecksville Doughnuts & Coffee Shop,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=70FCC9DC33FBF70D88257C780076A75A
Brecksville Rec. Center,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=B9C46804CF6875B888257C780076A74E
Brecksv/Broadview Hts Middle School,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=22747B31683AC9C588257C780076A78C
Brew Garden Middleburg,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=6CF1EBB44D2EE13288257C780076AF66
Brew Garden Strongsville,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=F77E00582505BE5785257E0A005467F1
Brew House Bar & Grill,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=2227CDCB1D368DEC88257C780076B34D
Briarwood Golf Course,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=F9A339B26E1028CC88257C780076A76C
Bridgestone,/clients/ohio/cuyahoga/cuyahoga_web_live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=43111C234F7A9D7B852580D7005B17BA
Bright Futures Childcare And Learning Center Llc,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=F25ADD81C876305888257C780076AB5A
Bright Start Child Care Center,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=3DC3173EB9B6EC7588257C780076AE1F
Bright Start Child Care Center,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=161DC87E3189CD8F88257C780076AB7A
Brio Tuscan Grille,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=E78CB280CB6EDE2488257C780076ADD1
Brio Tuscan Grille,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=49440F1741EA478188257C780076B7B9
Britts Brotts,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=DF69523AE6FA7B3E85257D0F0051193E
Broadview More-4-Less,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=46CEC0F7FCFBC10888257C780076A79E
Broadview Nursing Home Inc/Aka Broadview Multicare,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=2628FB549404C28C88257C780076B213
Broadway Care Center,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=CB5C337DE1BC9FFB88257C780076AE33
Broadway Marathon,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=92BB780E1D42179B88257C780076ABCD
Bromfield Cafe - Get Proper Coffee,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=EE440CE5F039298185257FCB004636F2
Bronko's Drive Thru Beverage,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=4E38D6534F8BFE1E88257C780076AAE6
Brook Park Memorial School,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=8B39540EEC41F90288257C780076A7E5
Brook Park Recreation Outdoor Waterpark,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=079F0E05BEA31FA485257E650067830D
Brook Park Service Garage,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=35E279ACBCCB9BD4852580D7005ADD36
Brook Park Shell #373,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=2CEBB4290EBC3B9688257C780076A805
Brookdale Middleburg Heights,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=D00A2A6A2739B69585257F6A004FDBC8
Brookdale Richmond Hts cottage 1,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=4A10929C0C1DD7ED88257C780076B3AB
Brookdale Richmond Hts cottage 2,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=600AC354F43737BB88257C780076B3AA
Brookdale Richmond Hts Cottage 3,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=7FA634E5362B7E2A88257C780076B3CC
Brookdale Richmond Hts cottage 4,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=7F5F5E0C64564D7588257C780076B3A9
Brookdale Richmond Hts cottage 5,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=2CB1E3CB2F8F80C488257C780076B3AC
Brooklyn Donuts,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=2757E0438B6FD95188257C780076A823
Brooklyn Pub,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=59A4A7221B81EB5F88257C780076A827
Brooklyn Senior Center,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=45B2F850D5BE792F88257C780076A84D
Brooklyn Senior High School,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=4CC8C0F80854E24088257C780076A855
Brookpark Freeway Lanes,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=AA7C20A8BF25007388257C780076B1E0
"Brookpark Skateland/Social Club, Inc",/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=59C9A603DC6ACBD288257C780076A7B0
Brookview Elementary School,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=C3268D4578C4374A88257C780076A7E6
Brothers Food Truck,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=A7AD16FCA76BDE28852580B2006B7305
Brown's Tavern,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=8CBE6A4934DEC5C888257C780076AFCA
Brown Bag Burgers,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=00465DBF36751A8288257C780076B03F
Brown Derby Lyndhurst,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=206D2EA0A2EEA3C088257C780076ADCA
Brown Derby Roadhouse,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=2F89608374A7021B88257C780076AF7E
Brown Sugar 2 Thai Cuisine,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=4090A26D9C7A7FB085257D2300685CDB
Brown Sugar Thai Cuisine,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=CAFA7917D601E63B85257CFD0069F02B
Brownstone Private Child Care,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=3811CB296B246074852580C1005F4F6D
Bruegger's Bagel Bakery,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=BC0A158456CC79E388257C780076A5C9
Bruegger's Bagel Bakery,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=A1B54F01EFB7B63188257C780076B5D2
Bruegger's Bagels,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=263A045EE564E5B188257C780076AECB
Brueggers Bagel Bakery,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=FA519A9242F73FA088257C780076B545
Brueggers Bagel Bakery,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=7783825997D632F388257C780076A90B
Brueggers Bagel Bakery,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=F893DC75151D0D4788257C780076B77A
Brueggers Bagel Bakery,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=5569B9E6A9A76FAF88257C780076A72C
Bryant & Stratton Parma,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=968CBF417954EEFE88257C780076B296
Bryden Elementary,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=0C5B54CE5FE2C3FC85257DF5004E4180
Buca Di Beppo,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=E90CB7D64E095A3688257C780076B5EC
Buca Di Beppo,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=44B0EF79108D536088257C780076B797
Bucci's Brick Oven,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=3CB350A02F6D399685257DFD00673838
Bucci's J Bella,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=B27F74F591F0FD9F88257C780076B5F8
Bucci's Pizza & Restaurant,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=F4A694C17E80526A88257C780076B409
Buckeye Beer Engine,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=F4287B5C41AF9C9188257C780076AD1F
Buckeye Lounge Inc,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=B4AFDD68002B5AA688257C780076AFE0
Bud & Ernie's,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=1B3CF7E776C93D8088257C780076B59E
Buffalo Wild Wings,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=E53B3E65E17A346A88257C780076AB37
Buffalo Wild Wings,/clients/ohio/cuyahoga/cuyahoga_web_live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=678855FF7F95CE5385257CB0005F8905
Buffalo Wild Wings,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=5FD1088F584B870E85257DE3006A9E41
Buffalo Wild Wings Grill & Bar,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=9EFDEEA082372FFF88257C780076ADC0
Buffalo Wild Wings Grill & Bar,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=E2D4B06682ECB0D888257C780076B5B1
Buffalo Wild Wings Grill & Bar,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=DB1C400210577FAE85257F56006D1981
Building Blocks Child Care Center,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=E53288E968B9200488257C780076AB7D
Building Blocks Child Care Center,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=5D05F777FE02A0D185257CBE0060BFD6
Buon Pranzo Lp/Dba;tgi Fridays,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=57E41765FEE208E988257C780076A840
Burger Fresh Restarurant,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=02028BD160081FBC85257E99004B8A6B
Burger King Inc #342,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=35CEA14A4D5EE92388257C780076AB38
Burger King Restaurant #0313,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=066AADCE9E9284D688257C780076B34F
Burger King Restaurant #0313,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=066AADCE9E9284D6852581CE00240E21
Burger King Restaurant #1555,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=C95BD29BFBBFE42288257C780076AB8B
Burger King Restaurant #1999,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=E603B959BB754FC488257C780076B465
Burger King Restaurant #353,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=6A50F1619A253FD588257C780076B48F
Burger King Restaurant #354,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=830CA38E7E9CCEA788257C780076B0B7
Burger King Restaurant #409,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=F284D040D4ADE74288257C780076B558
Burger King Restaurant #498,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=0DBBA785DE8BB80688257C780076A6DC
Burger King Restaurant #5066,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=0CE119DA3524155D88257C780076AF63
Burger King Restaurant #5067,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=AD5D7FDF1CCC28D088257C780076B613
Burger King Restaurant #5626,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=AE2852CA2E03080B88257C780076A7CA
Burger King #1042,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=E3D72DDC35208C0988257C780076B21D
Burger King #1051,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=44BFE7A1577E6FF188257C780076B40F
Burger King #11325,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=5C7C8B3C10922D8588257C780076A6D2
Burger King #368,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=B60ED839DE3CA7E988257C780076B030
Burger King #410,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=D0B42F6CA1A937F388257C780076A681
Burger King #4232,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=3653548B5FFB26F788257C780076B0F9
Burger King #4509,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=7E1EB1BFFB99F74D85257DEA00538848
Burger King #594,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=3AA4F2B2B54D738D88257C780076AD2E
Burger King #637,/clients/ohio/cuyahoga/cuyahoga_web_live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=B61BAFEC59CD746D88257C780076AA64
Burger King #638,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=EFF4D2FD1E4D94EA88257C780076A930
Burger King #6503,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=C9AAC9520831402B85257CD1006A5EF6
Burger King #652,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=4E7689954BE0B61E88257C780076AEEF
Burger King #7322,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=36AD4F05C1DAD31888257C780076B6D2
Burger King #8822,/clients/ohio/cuyahoga/cuyahoga_web_live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=A5AACC729673A0FF88257C780076A845
Burger King #9968,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=7B5780D50A23D51788257C780076B21E
Burgers 2 Beer,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=7359711B4452DFED85257DA1005A8542
Burgers 2 Beer,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=F8989B17766EB38685257EEE006DED1F
Burntwood Tavern Beachcliff Llc,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=B2BB09D25D7CC57788257C780076B420
"Burntwood Tavern Brecksville, Llc",/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=EEEEEE0BFEF08E8688257C780076A735
Burntwood Tavern Crocker Park,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=6847A7FF8EC46B6485257ECE0057BA9F
Burntwood Tavern Lyndhurst,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=EC023FFAA1A1BFDF85257F69005CB20E
"Burntwood Tavern Solon, Llc",/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=B73BDFE9CB1F4A6B88257C780076B4A8
Butch's Saloon,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=63762138CB38FF4088257C780076B0F2
Butch's Smack Your Lips BBQ,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=8589EA9982E8DCBD85257CEE0045B3A9
"Butter Hospitality, LLC dba Lopez",/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=115DCCB780EA490B8525809F005D6B36
Buy Buy Baby,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=DAEC41BDDAABF33785257CA90055B4DB
BVC Two LLC dba Mr Hero,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=E57053EAC3F0569785258010006EFA69
Bw - Kamm,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=5F43DCBD5226523888257C780076A707
Byelorussian American Religious,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=A6C2C4A4218BFC4F88257C780076B634
B.d.i.,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=F5DCC7C93B5230C688257C780076B6DC
"C'est Macaron, LLC",/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=4BC66659BB8B16F68525811D0069DD39
"C'est Macaron, LLC",/clients/ohio/cuyahoga/cuyahoga_web_live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=A0B9F661A0953AC7852581F30054418D
Cabin Club/Westlake Hospitality Inc,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=5F7815F9BD5B4EA388257C780076B7C8
"Cafe 17, Inc.",/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=E63DEED9514C2CE088257C780076AC51
Cafe 56,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=08C7454A4770098A88257C780076AEF8
Cafe 56 Catering @ Basf,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=238E75380F202C7785257F64005947F1
Cafe 56 Express,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=C26C4CCC65DC87DF88257C780076A5CE
Cafe Ah-Roma,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=8BC2EDCBFC4FC9CC88257C780076A6C3
